Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer,Crop_Specific_Recommendations,Recommendation_ID
35,Black,135,75,130,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,135,75,135,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,135,75,135,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,135,80,70,sugarcane,MOP,Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.,27
35,Black,135,80,130,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,135,80,145,sugarcane,DAP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,135,80,145,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,135,85,120,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,135,85,140,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,135,90,130,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,140,60,75,sugarcane,MOP,All nutrient levels are optimal for sugarcane. No action required.,22
35,Black,140,60,125,sugarcane,DAP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,140,60,125,sugarcane,MOP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,140,60,145,sugarcane,MOP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,140,65,75,sugarcane,MOP,All nutrient levels are optimal for sugarcane. No action required.,22
35,Black,140,65,120,sugarcane,Urea,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,140,65,135,sugarcane,MOP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,140,65,140,sugarcane,DAP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,140,70,75,sugarcane,DAP,All nutrient levels are optimal for sugarcane. No action required.,22
35,Black,140,70,120,sugarcane,Urea,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,140,70,145,sugarcane,Urea,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,140,70,150,sugarcane,DAP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,140,75,70,sugarcane,MOP,Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.,27
35,Black,140,75,75,sugarcane,Urea,Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.,27
35,Black,140,75,120,sugarcane,DAP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,140,75,130,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,140,75,135,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,140,75,135,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,140,80,70,sugarcane,MOP,Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.,27
35,Black,140,80,130,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,140,80,145,sugarcane,DAP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,140,80,145,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,140,85,120,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,140,85,140,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,140,90,130,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,145,60,75,sugarcane,MOP,All nutrient levels are optimal for sugarcane. No action required.,22
35,Black,145,60,125,sugarcane,DAP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,145,60,125,sugarcane,MOP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,145,60,145,sugarcane,MOP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,145,65,75,sugarcane,MOP,All nutrient levels are optimal for sugarcane. No action required.,22
35,Black,145,65,120,sugarcane,Urea,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,145,65,135,sugarcane,MOP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,145,65,140,sugarcane,DAP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,145,70,75,sugarcane,DAP,All nutrient levels are optimal for sugarcane. No action required.,22
35,Black,145,70,120,sugarcane,Urea,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,145,70,145,sugarcane,Urea,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,145,70,150,sugarcane,DAP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,145,75,70,sugarcane,MOP,Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.,27
35,Black,145,75,75,sugarcane,Urea,Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.,27
35,Black,145,75,120,sugarcane,DAP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,145,75,130,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,145,75,135,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,145,75,135,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,145,80,70,sugarcane,MOP,Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.,27
35,Black,145,80,130,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,145,80,145,sugarcane,DAP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,145,80,145,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,145,85,120,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,145,85,140,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,145,90,130,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,150,60,75,sugarcane,MOP,All nutrient levels are optimal for sugarcane. No action required.,22
35,Black,150,60,125,sugarcane,DAP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,150,60,125,sugarcane,MOP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,150,60,145,sugarcane,MOP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,150,65,75,sugarcane,MOP,All nutrient levels are optimal for sugarcane. No action required.,22
35,Black,150,65,120,sugarcane,Urea,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,150,65,135,sugarcane,MOP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,150,65,140,sugarcane,DAP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,150,70,75,sugarcane,DAP,All nutrient levels are optimal for sugarcane. No action required.,22
35,Black,150,70,120,sugarcane,Urea,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,150,70,145,sugarcane,Urea,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,150,70,150,sugarcane,DAP,Potassium is high for sugarcane. Avoid potassium-based fertilizers.,25
35,Black,150,75,70,sugarcane,MOP,Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.,27
35,Black,150,75,75,sugarcane,Urea,Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.,27
35,Black,150,75,120,sugarcane,DAP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,150,75,130,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,150,75,135,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,150,75,135,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,150,80,70,sugarcane,MOP,Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.,27
35,Black,150,80,130,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,150,80,145,sugarcane,DAP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,150,80,145,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,150,85,120,sugarcane,MOP,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,150,85,140,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Black,150,90,130,sugarcane,Urea,"Phosphorus is high for sugarcane. Avoid phosphorus-based fertilizers.
Potassium is high for sugarcane. Avoid potassium-based fertilizers.",28
35,Clayey,8,31,7,pulses,14-35-14,"Nitrogen is low for pulses. Apply urea or composted manure.
Potassium is low for pulses. Apply muriate of potash or banana peels.",87
35,Light Brown,20,20,5,moong,Urea,"Nitrogen is low for moong. Apply urea or composted manure.
Phosphorus is low for moong. Use superphosphate or bone meal.
Potassium is low for moong. Apply muriate of potash or banana peels.",66
35,Light Brown,20,20,10,moong,SSP,"Nitrogen is low for moong. Apply urea or composted manure.
Phosphorus is low for moong. Use superphosphate or bone meal.
Potassium is low for moong. Apply muriate of potash or banana peels.",66
35,Light Brown,20,20,15,moong,MOP,"Nitrogen is low for moong. Apply urea or composted manure.
Phosphorus is low for moong. Use superphosphate or bone meal.
Potassium is low for moong. Apply muriate of potash or banana peels.",66
35,Light Brown,25,20,5,moong,Urea,"Nitrogen is low for moong. Apply urea or composted manure.
Phosphorus is low for moong. Use superphosphate or bone meal.
Potassium is low for moong. Apply muriate of potash or banana peels.",66
35,Light Brown,25,20,10,moong,SSP,"Nitrogen is low for moong. Apply urea or composted manure.
Phosphorus is low for moong. Use superphosphate or bone meal.
Potassium is low for moong. Apply muriate of potash or banana peels.",66
35,Light Brown,25,20,15,moong,MOP,"Nitrogen is low for moong. Apply urea or composted manure.
Phosphorus is low for moong. Use superphosphate or bone meal.
Potassium is low for moong. Apply muriate of potash or banana peels.",66
35,Light Brown,30,20,5,moong,Urea,"Phosphorus is low for moong. Use superphosphate or bone meal.
Potassium is low for moong. Apply muriate of potash or banana peels.",51
35,Light Brown,30,20,10,moong,SSP,"Phosphorus is low for moong. Use superphosphate or bone meal.
Potassium is low for moong. Apply muriate of potash or banana peels.",51
35,Light Brown,30,20,15,moong,MOP,"Phosphorus is low for moong. Use superphosphate or bone meal.
Potassium is low for moong. Apply muriate of potash or banana peels.",51
35,Red,11,37,0,tobacco,DAP,"Nitrogen is low for tobacco. Apply urea or composted manure.
Phosphorus is low for tobacco. Use superphosphate or bone meal.
Potassium is low for tobacco. Apply muriate of potash or banana peels.",88
35,Red,20,40,20,groundnut,SSP,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
35,Red,20,40,25,groundnut,Chilated Micronutrient,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
35,Red,20,40,30,groundnut,Chilated Micronutrient,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
35,Red,25,40,20,groundnut,SSP,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
35,Red,25,40,25,groundnut,Chilated Micronutrient,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
35,Red,25,40,30,groundnut,Chilated Micronutrient,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
35,Red,30,30,20,tur,Urea,"Nitrogen is low for tur. Apply urea or composted manure.
Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",31
35,Red,30,30,25,tur,MOP,"Nitrogen is low for tur. Apply urea or composted manure.
Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",31
35,Red,30,40,20,groundnut,SSP,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
35,Red,30,40,25,groundnut,Chilated Micronutrient,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
35,Red,30,40,30,groundnut,Chilated Micronutrient,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
35,Red,35,30,20,tur,Urea,"Nitrogen is low for tur. Apply urea or composted manure.
Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",31
35,Red,35,30,25,tur,MOP,"Nitrogen is low for tur. Apply urea or composted manure.
Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",31
35,Red,40,30,20,tur,Urea,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
35,Red,40,30,25,tur,MOP,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
35,Red,50,40,20,tur,Urea,Potassium is low for tur. Apply muriate of potash or banana peels.,78
35,Red,50,40,25,tur,SSP,Potassium is low for tur. Apply muriate of potash or banana peels.,78
35,Red,55,40,20,tur,Urea,Potassium is low for tur. Apply muriate of potash or banana peels.,78
35,Red,55,40,25,tur,SSP,Potassium is low for tur. Apply muriate of potash or banana peels.,78
35,Red,60,40,20,tur,Urea,Potassium is low for tur. Apply muriate of potash or banana peels.,78
35,Red,60,40,25,tur,SSP,Potassium is low for tur. Apply muriate of potash or banana peels.,78
35,Red,80,40,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,80,40,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
35,Red,80,45,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,80,50,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,80,50,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,80,55,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,80,55,60,rice,50:26:26 NPK,All nutrient levels are optimal for rice. No action required.,72
35,Red,80,60,45,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,85,40,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,85,40,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
35,Red,85,45,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,85,50,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,85,50,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,85,55,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,85,55,60,rice,50:26:26 NPK,All nutrient levels are optimal for rice. No action required.,72
35,Red,85,60,45,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,90,40,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,90,40,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
35,Red,90,45,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,90,50,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,90,50,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,90,55,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,90,55,60,rice,50:26:26 NPK,All nutrient levels are optimal for rice. No action required.,72
35,Red,90,60,45,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,95,40,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,95,40,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
35,Red,95,45,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,95,50,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,95,50,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,95,55,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,95,55,60,rice,50:26:26 NPK,All nutrient levels are optimal for rice. No action required.,72
35,Red,95,60,45,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,100,40,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,100,40,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
35,Red,100,45,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,100,50,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,100,50,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,100,55,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,100,55,60,rice,50:26:26 NPK,All nutrient levels are optimal for rice. No action required.,72
35,Red,100,60,45,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,105,40,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,105,40,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
35,Red,105,45,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,105,50,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,105,50,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,105,55,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,105,55,60,rice,50:26:26 NPK,All nutrient levels are optimal for rice. No action required.,72
35,Red,105,60,45,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,110,40,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,110,40,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
35,Red,110,45,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,110,50,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,110,50,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,110,55,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,110,55,60,rice,50:26:26 NPK,All nutrient levels are optimal for rice. No action required.,72
35,Red,110,60,45,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,115,40,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,115,40,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
35,Red,115,45,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,115,50,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,115,50,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,115,55,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,115,55,60,rice,50:26:26 NPK,All nutrient levels are optimal for rice. No action required.,72
35,Red,115,60,45,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,120,40,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,120,40,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
35,Red,120,45,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,120,50,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,120,50,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,120,55,50,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,120,55,60,rice,50:26:26 NPK,All nutrient levels are optimal for rice. No action required.,72
35,Red,120,60,45,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
35,Red,100,40,60,cotton,DAP,All nutrient levels are optimal for cotton. No action required.,1
35,Red,100,40,75,cotton,DAP,Potassium is high for cotton. Avoid potassium-based fertilizers.,2
35,Red,100,45,60,cotton,Magnesium Sulphate,All nutrient levels are optimal for cotton. No action required.,1
35,Red,100,45,75,cotton,Magnesium Sulphate,Potassium is high for cotton. Avoid potassium-based fertilizers.,2
35,Red,100,50,60,cotton,DAP,All nutrient levels are optimal for cotton. No action required.,1
35,Red,100,50,75,cotton,13:32:26 NPK,Potassium is high for cotton. Avoid potassium-based fertilizers.,2
35,Red,100,55,60,cotton,Magnesium Sulphate,All nutrient levels are optimal for cotton. No action required.,1
35,Red,100,55,75,cotton,DAP,Potassium is high for cotton. Avoid potassium-based fertilizers.,2
35,Red,100,60,50,cotton,DAP,All nutrient levels are optimal for cotton. No action required.,1
35,Red,100,60,60,cotton,13:32:26 NPK,All nutrient levels are optimal for cotton. No action required.,1
35,Red,100,60,65,cotton,12:32:16 NPK,All nutrient levels are optimal for cotton. No action required.,1
35,Red,100,60,75,cotton,Magnesium Sulphate,Potassium is high for cotton. Avoid potassium-based fertilizers.,2
35,Red,100,65,50,cotton,DAP,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
35,Red,100,65,65,cotton,12:32:16 NPK,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
35,Red,100,70,50,cotton,12:32:16 NPK,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
35,Red,100,70,65,cotton,DAP,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
35,Red,100,75,50,cotton,12:32:16 NPK,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
35,Red,100,75,65,cotton,DAP,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
35,Red,100,80,50,cotton,DAP,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
35,Red,100,80,65,cotton,Magnesium Sulphate,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
35,Red,105,40,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,105,40,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,105,45,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,105,45,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,105,50,60,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,105,50,75,cotton,13:32:26 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,105,55,60,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,105,55,75,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,105,60,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,105,60,60,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,105,60,65,cotton,12:32:16 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
35,Red,105,60,75,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is high for cotton. Avoid potassium-based fertilizers.",4
35,Red,105,65,50,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,105,65,65,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,105,70,50,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,105,70,65,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,105,75,50,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,105,75,65,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
35,Red,105,80,50,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
