Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer
25,Black,145,65,145,sugarcane,DAP
25,Black,145,70,45,maize,SSP
25,Black,145,70,55,maize,SSP
25,Black,145,70,60,sugarcane,MOP
25,Black,145,70,120,sugarcane,MOP
25,Black,145,70,135,sugarcane,DAP
25,Black,145,70,135,sugarcane,MOP
25,Black,145,75,40,maize,Urea
25,Black,145,75,60,sugarcane,MOP
25,Black,145,75,130,sugarcane,Urea
25,Black,145,75,145,sugarcane,MOP
25,Black,145,75,150,sugarcane,DAP
25,Black,145,80,50,maize,MOP
25,Black,145,80,60,maize,MOP
25,Black,145,80,60,sugarcane,DAP
25,Black,145,80,120,sugarcane,Urea
25,Black,145,80,125,sugarcane,DAP
25,Black,145,80,130,sugarcane,Urea
25,Black,145,85,130,sugarcane,DAP
25,Black,145,85,145,sugarcane,Urea
25,Black,145,90,120,sugarcane,DAP
25,Black,145,90,140,sugarcane,MOP
25,Black,150,60,50,maize,Urea
25,Black,150,60,65,sugarcane,DAP
25,Black,150,60,135,sugarcane,Urea
25,Black,150,60,140,sugarcane,DAP
25,Black,150,60,145,sugarcane,Urea
25,Black,150,65,45,maize,MOP
25,Black,150,65,60,maize,MOP
25,Black,150,65,60,sugarcane,MOP
25,Black,150,65,65,sugarcane,Urea
25,Black,150,65,120,sugarcane,Urea
25,Black,150,65,125,sugarcane,MOP
25,Black,150,65,125,sugarcane,Urea
25,Black,150,65,145,sugarcane,DAP
25,Black,150,70,45,maize,SSP
25,Black,150,70,55,maize,SSP
25,Black,150,70,60,sugarcane,MOP
25,Black,150,70,120,sugarcane,MOP
25,Black,150,70,135,sugarcane,DAP
25,Black,150,70,135,sugarcane,MOP
25,Black,150,75,40,maize,Urea
25,Black,150,75,60,sugarcane,MOP
25,Black,150,75,130,sugarcane,Urea
25,Black,150,75,145,sugarcane,MOP
25,Black,150,75,150,sugarcane,DAP
25,Black,150,80,50,maize,MOP
25,Black,150,80,60,maize,MOP
25,Black,150,80,60,sugarcane,DAP
25,Black,150,80,120,sugarcane,Urea
25,Black,150,80,125,sugarcane,DAP
25,Black,150,80,130,sugarcane,Urea
25,Black,150,85,130,sugarcane,DAP
25,Black,150,85,145,sugarcane,Urea
25,Black,150,90,120,sugarcane,DAP
25,Black,150,90,140,sugarcane,MOP
25,Clayey,6,16,19,pulses,10-26-26
25,Clayey,24,19,0,pulses,28-28
25,Clayey,75,36,47,rice,DAP
25,Dark Brown,20,30,25,urad,SSP
25,Dark Brown,20,35,15,tur,MOP
25,Dark Brown,20,35,20,tur,Urea
25,Dark Brown,20,35,20,urad,DAP
25,Dark Brown,20,35,25,urad,Urea
25,Dark Brown,20,40,20,urad,SSP
25,Dark Brown,25,30,25,urad,SSP
25,Dark Brown,25,35,15,tur,MOP
25,Dark Brown,25,35,20,tur,Urea
25,Dark Brown,25,35,20,urad,DAP
25,Dark Brown,25,35,25,urad,Urea
25,Dark Brown,25,40,20,urad,SSP
25,Dark Brown,30,30,25,urad,SSP
25,Dark Brown,30,35,15,tur,MOP
25,Dark Brown,30,35,20,tur,Urea
25,Dark Brown,30,35,20,urad,DAP
25,Dark Brown,30,35,25,urad,Urea
25,Dark Brown,30,40,20,urad,SSP
25,Dark Brown,60,40,55,wheat,Urea
25,Dark Brown,60,45,40,wheat,19:19:19 NPK
25,Dark Brown,60,45,50,wheat,Urea
25,Dark Brown,60,50,60,wheat,19:19:19 NPK
25,Dark Brown,60,55,45,wheat,Urea
25,Dark Brown,60,55,55,wheat,19:19:19 NPK
25,Dark Brown,60,60,55,wheat,Urea
25,Dark Brown,65,40,55,wheat,19:19:19 NPK
25,Dark Brown,65,45,40,wheat,19:19:19 NPK
25,Dark Brown,65,45,50,wheat,Urea
25,Dark Brown,65,50,60,wheat,19:19:19 NPK
25,Dark Brown,65,55,45,wheat,Urea
25,Dark Brown,65,55,55,wheat,19:19:19 NPK
25,Dark Brown,65,60,55,wheat,Urea
25,Dark Brown,70,40,55,wheat,19:19:19 NPK
25,Dark Brown,70,45,40,wheat,19:19:19 NPK
25,Dark Brown,70,45,50,wheat,Urea
25,Dark Brown,70,50,60,wheat,19:19:19 NPK
25,Dark Brown,70,55,45,wheat,Urea
25,Dark Brown,70,55,55,wheat,19:19:19 NPK
25,Dark Brown,70,60,55,wheat,Urea
25,Dark Brown,75,40,55,wheat,19:19:19 NPK
25,Dark Brown,75,45,40,wheat,19:19:19 NPK
25,Dark Brown,75,45,50,wheat,Urea
25,Dark Brown,75,50,60,wheat,Urea
25,Dark Brown,75,55,45,wheat,Urea
25,Dark Brown,75,55,55,wheat,19:19:19 NPK
25,Dark Brown,75,60,55,wheat,Urea
25,Dark Brown,80,40,55,wheat,19:19:19 NPK
25,Dark Brown,80,45,40,wheat,19:19:19 NPK
25,Dark Brown,80,45,50,wheat,Urea
25,Dark Brown,80,50,60,wheat,Urea
25,Dark Brown,80,55,45,wheat,Urea
25,Dark Brown,80,55,55,wheat,19:19:19 NPK
25,Dark Brown,80,60,55,wheat,Urea
25,Dark Brown,85,40,55,wheat,19:19:19 NPK
25,Dark Brown,85,45,40,wheat,19:19:19 NPK
25,Dark Brown,85,45,50,wheat,19:19:19 NPK
25,Dark Brown,85,50,60,wheat,Urea
25,Dark Brown,85,55,45,wheat,Urea
25,Dark Brown,85,55,55,wheat,19:19:19 NPK
25,Dark Brown,85,60,55,wheat,Urea
25,Dark Brown,90,40,55,wheat,19:19:19 NPK
25,Dark Brown,90,45,40,wheat,19:19:19 NPK
25,Dark Brown,90,45,50,wheat,19:19:19 NPK
25,Dark Brown,90,50,60,wheat,Urea
25,Dark Brown,90,55,45,wheat,Urea
25,Dark Brown,90,55,55,wheat,19:19:19 NPK
25,Dark Brown,90,60,55,wheat,Urea
25,Dark Brown,95,40,55,wheat,19:19:19 NPK
25,Dark Brown,95,45,40,wheat,19:19:19 NPK
25,Dark Brown,95,45,50,wheat,19:19:19 NPK
25,Dark Brown,95,50,60,wheat,Urea
25,Dark Brown,95,55,45,wheat,Urea
25,Dark Brown,95,55,55,wheat,Urea
25,Dark Brown,95,60,55,wheat,Urea
25,Dark Brown,100,40,45,wheat,19:19:19 NPK
25,Dark Brown,100,40,55,wheat,19:19:19 NPK
25,Dark Brown,100,40,60,wheat,Urea
25,Dark Brown,100,45,40,wheat,19:19:19 NPK
25,Dark Brown,100,45,50,wheat,19:19:19 NPK
25,Dark Brown,100,45,55,wheat,Urea
25,Dark Brown,100,50,40,wheat,19:19:19 NPK
25,Dark Brown,100,50,50,wheat,Urea
25,Dark Brown,100,50,60,wheat,Urea
25,Dark Brown,100,55,45,wheat,Urea
25,Dark Brown,100,55,50,wheat,Urea
25,Dark Brown,100,55,55,wheat,Urea
25,Dark Brown,100,55,60,wheat,19:19:19 NPK
25,Dark Brown,100,60,45,wheat,Urea
25,Dark Brown,100,60,55,wheat,Urea
25,Dark Brown,100,60,60,wheat,19:19:19 NPK
25,Dark Brown,100,65,55,wheat,19:19:19 NPK
25,Dark Brown,100,70,40,wheat,Urea
25,Dark Brown,100,70,50,wheat,19:19:19 NPK
25,Dark Brown,100,75,50,wheat,19:19:19 NPK
25,Dark Brown,100,75,60,wheat,Urea
25,Dark Brown,100,80,45,wheat,19:19:19 NPK
25,Dark Brown,105,40,45,wheat,19:19:19 NPK
25,Dark Brown,105,40,60,wheat,Urea
25,Dark Brown,105,45,55,wheat,Urea
25,Dark Brown,105,50,40,wheat,19:19:19 NPK
25,Dark Brown,105,50,50,wheat,Urea
25,Dark Brown,105,55,50,wheat,Urea
25,Dark Brown,105,55,60,wheat,19:19:19 NPK
25,Dark Brown,105,60,45,wheat,Urea
25,Dark Brown,105,60,60,wheat,19:19:19 NPK
25,Dark Brown,105,65,55,wheat,19:19:19 NPK
25,Dark Brown,105,70,40,wheat,Urea
25,Dark Brown,105,70,50,wheat,19:19:19 NPK
25,Dark Brown,105,75,50,wheat,19:19:19 NPK
25,Dark Brown,105,75,60,wheat,Urea
25,Dark Brown,105,80,45,wheat,19:19:19 NPK
25,Dark Brown,110,40,45,wheat,19:19:19 NPK
25,Dark Brown,110,40,60,wheat,Urea
25,Dark Brown,110,45,55,wheat,Urea
25,Dark Brown,110,50,40,wheat,19:19:19 NPK
25,Dark Brown,110,50,50,wheat,Urea
25,Dark Brown,110,55,50,wheat,Urea
25,Dark Brown,110,55,60,wheat,19:19:19 NPK
25,Dark Brown,110,60,45,wheat,Urea
25,Dark Brown,110,60,60,wheat,19:19:19 NPK
25,Dark Brown,110,65,55,wheat,19:19:19 NPK
25,Dark Brown,110,70,40,wheat,Urea
25,Dark Brown,110,70,50,wheat,19:19:19 NPK
25,Dark Brown,110,75,50,wheat,19:19:19 NPK
25,Dark Brown,110,75,60,wheat,Urea
25,Dark Brown,110,80,45,wheat,19:19:19 NPK
25,Dark Brown,115,40,45,wheat,19:19:19 NPK
25,Dark Brown,115,40,60,wheat,Urea
25,Dark Brown,115,45,55,wheat,Urea
25,Dark Brown,115,50,40,wheat,19:19:19 NPK
25,Dark Brown,115,50,50,wheat,Urea
25,Dark Brown,115,55,50,wheat,Urea
25,Dark Brown,115,55,60,wheat,19:19:19 NPK
25,Dark Brown,115,60,45,wheat,Urea
25,Dark Brown,115,60,60,wheat,19:19:19 NPK
25,Dark Brown,115,65,55,wheat,19:19:19 NPK
25,Dark Brown,115,70,40,wheat,Urea
25,Dark Brown,115,70,50,wheat,19:19:19 NPK
25,Dark Brown,115,75,50,wheat,19:19:19 NPK
25,Dark Brown,115,75,60,wheat,Urea
25,Dark Brown,115,80,45,wheat,19:19:19 NPK
25,Dark Brown,120,40,45,wheat,19:19:19 NPK
25,Dark Brown,120,40,60,wheat,Urea
25,Dark Brown,120,45,55,wheat,Urea
25,Dark Brown,120,50,40,wheat,19:19:19 NPK
25,Dark Brown,120,50,50,wheat,Urea
25,Dark Brown,120,55,50,wheat,Urea
25,Dark Brown,120,55,60,wheat,19:19:19 NPK
25,Dark Brown,120,60,45,wheat,Urea
25,Dark Brown,120,60,50,maize,MOP
25,Dark Brown,120,60,60,wheat,19:19:19 NPK
25,Dark Brown,120,65,45,maize,Urea
25,Dark Brown,120,65,55,wheat,19:19:19 NPK
25,Dark Brown,120,65,60,maize,Urea
25,Dark Brown,120,70,40,wheat,Urea
25,Dark Brown,120,70,45,maize,SSP
25,Dark Brown,120,70,50,wheat,19:19:19 NPK
25,Dark Brown,120,70,55,maize,SSP
25,Dark Brown,120,75,40,maize,MOP
25,Dark Brown,120,75,50,wheat,19:19:19 NPK
25,Dark Brown,120,75,60,wheat,Urea
25,Dark Brown,120,80,45,wheat,19:19:19 NPK
25,Dark Brown,120,80,50,maize,Urea
25,Dark Brown,120,80,60,maize,Urea
25,Dark Brown,125,60,50,maize,MOP
25,Dark Brown,125,65,45,maize,Urea
25,Dark Brown,125,65,60,maize,Urea
25,Dark Brown,125,70,45,maize,SSP
25,Dark Brown,125,70,55,maize,SSP
25,Dark Brown,125,75,40,maize,MOP
25,Dark Brown,125,80,50,maize,Urea
25,Dark Brown,125,80,60,maize,Urea
25,Dark Brown,130,60,50,maize,MOP
25,Dark Brown,130,65,45,maize,Urea
25,Dark Brown,130,65,60,maize,Urea
25,Dark Brown,130,70,45,maize,SSP
25,Dark Brown,130,70,55,maize,SSP
25,Dark Brown,130,75,40,maize,MOP
25,Dark Brown,130,80,50,maize,Urea
25,Dark Brown,130,80,60,maize,Urea
25,Dark Brown,135,60,50,maize,MOP
25,Dark Brown,135,65,45,maize,Urea
25,Dark Brown,135,65,60,maize,Urea
25,Dark Brown,135,70,45,maize,SSP
25,Dark Brown,135,70,55,maize,SSP
25,Dark Brown,135,75,40,maize,MOP
25,Dark Brown,135,80,50,maize,Urea
25,Dark Brown,135,80,60,maize,Urea
25,Dark Brown,140,60,50,maize,MOP
25,Dark Brown,140,65,45,maize,Urea
25,Dark Brown,140,65,60,maize,Urea
25,Dark Brown,140,70,45,maize,SSP
25,Dark Brown,140,70,55,maize,SSP
25,Dark Brown,140,75,40,maize,MOP
25,Dark Brown,140,80,50,maize,Urea
25,Dark Brown,140,80,60,maize,Urea
25,Dark Brown,145,60,50,maize,MOP
25,Dark Brown,145,65,45,maize,Urea
25,Dark Brown,145,65,60,maize,Urea
25,Dark Brown,145,70,45,maize,SSP
25,Dark Brown,145,70,55,maize,SSP
25,Dark Brown,145,75,40,maize,MOP
25,Dark Brown,145,80,50,maize,Urea
25,Dark Brown,145,80,60,maize,Urea
25,Dark Brown,150,60,50,maize,MOP
25,Dark Brown,150,65,45,maize,Urea
25,Dark Brown,150,65,60,maize,Urea
25,Dark Brown,150,70,45,maize,SSP
25,Dark Brown,150,70,55,maize,SSP
25,Dark Brown,150,75,40,maize,MOP
25,Dark Brown,150,80,50,maize,Urea
25,Dark Brown,150,80,60,maize,Urea
25,Light Brown,20,10,5,moong,MOP
25,Light Brown,20,10,10,moong,Urea
25,Light Brown,20,10,15,moong,SSP
25,Light Brown,20,40,20,groundnut,Chilated Micronutrient
25,Light Brown,20,40,30,groundnut,Chilated Micronutrient
25,Light Brown,20,45,30,groundnut,SSP
25,Light Brown,20,50,25,groundnut,Chilated Micronutrient
25,Light Brown,20,50,30,groundnut,Chilated Micronutrient
25,Light Brown,25,10,5,moong,MOP
25,Light Brown,25,10,10,moong,Urea
25,Light Brown,25,10,15,moong,SSP
25,Light Brown,25,40,20,groundnut,Chilated Micronutrient
25,Light Brown,25,40,30,groundnut,Chilated Micronutrient
25,Light Brown,25,45,30,groundnut,SSP
25,Light Brown,25,50,25,groundnut,Chilated Micronutrient
25,Light Brown,25,50,30,groundnut,Chilated Micronutrient
25,Light Brown,30,10,5,moong,MOP
25,Light Brown,30,10,10,moong,Urea
25,Light Brown,30,10,15,moong,SSP
25,Light Brown,30,40,20,groundnut,Chilated Micronutrient
25,Light Brown,30,40,30,groundnut,Chilated Micronutrient
25,Light Brown,30,45,30,groundnut,SSP
25,Light Brown,30,50,25,groundnut,Chilated Micronutrient
25,Light Brown,30,50,30,groundnut,Chilated Micronutrient
25,Loamy,0,38,27,pomegranate,Superphosphate
25,Loamy,11,15,13,sugarcane,17-17-17
25,Loamy,36,0,0,cotton,Urea
25,Loamy,66,36,59,rice,Urea
25,Loamy,100,54,24,watermelon,TSP
25,Loamy,102,25,37,cotton,DAP
25,Loamy,110,54,10,watermelon,TSP
25,Loamy,114,54,27,watermelon,DAP
25,Loamy,117,25,43,cotton,Potassium chloride
25,Medium Brown,20,15,20,rice,Urea
25,Medium Brown,20,15,25,rice,Urea
25,Medium Brown,25,15,20,rice,Urea
25,Medium Brown,25,15,25,rice,Urea
25,Medium Brown,25,20,30,rice,Urea
25,Medium Brown,25,20,40,rice,50:26:26 NPK
25,Medium Brown,25,25,40,rice,50:26:26 NPK
25,Medium Brown,25,30,35,rice,50:26:26 NPK
25,Medium Brown,25,30,40,rice,Urea
25,Medium Brown,30,15,20,rice,Urea
25,Medium Brown,30,15,25,rice,Urea
25,Medium Brown,30,20,30,rice,Urea
25,Medium Brown,30,20,40,rice,50:26:26 NPK
25,Medium Brown,30,25,40,rice,50:26:26 NPK
25,Medium Brown,30,30,35,rice,50:26:26 NPK
25,Medium Brown,30,30,40,rice,Urea
25,Medium Brown,35,20,30,rice,Urea
25,Medium Brown,35,20,40,rice,50:26:26 NPK
25,Medium Brown,35,25,40,rice,50:26:26 NPK
25,Medium Brown,35,30,35,rice,50:26:26 NPK
25,Medium Brown,35,30,40,rice,50:26:26 NPK
25,Medium Brown,40,25,20,masoor,DAP
25,Medium Brown,40,25,25,masoor,Urea
25,Medium Brown,45,25,20,masoor,DAP
25,Medium Brown,45,25,25,masoor,Urea
25,Medium Brown,50,25,20,masoor,DAP
25,Medium Brown,50,25,25,masoor,Urea
25,Red,9,10,0,cotton,20-20
25,Red,15,11,14,groundnut,17-17-17
25,Red,20,30,20,groundnut,Chilated Micronutrient
25,Red,20,30,25,groundnut,SSP
25,Red,20,30,30,groundnut,Chilated Micronutrient
25,Red,25,30,20,groundnut,Chilated Micronutrient
25,Red,25,30,25,groundnut,SSP
25,Red,25,30,30,groundnut,Chilated Micronutrient
25,Red,30,20,20,tur,Urea
25,Red,30,20,25,tur,MOP
25,Red,30,30,20,groundnut,Chilated Micronutrient
25,Red,30,30,25,groundnut,SSP
25,Red,30,30,30,groundnut,Chilated Micronutrient
25,Red,35,20,20,tur,Urea
25,Red,35,20,25,tur,MOP
25,Red,40,20,20,tur,Urea
25,Red,40,20,25,tur,MOP
25,Red,40,25,20,tur,SSP
25,Red,40,25,25,tur,Urea
25,Red,40,25,30,tur,MOP
25,Red,45,25,20,tur,SSP
25,Red,45,25,25,tur,Urea
25,Red,45,25,30,tur,MOP
25,Red,50,25,20,tur,SSP
25,Red,50,25,25,tur,Urea
25,Red,50,25,30,tur,MOP
25,Red,50,30,20,tur,Urea
25,Red,50,30,25,tur,SSP
25,Red,50,35,20,jowar,SSP
25,Red,50,35,25,jowar,10:26:26 NPK
25,Red,50,35,30,jowar,Urea
25,Red,50,55,40,turmeric,White Potash
25,Red,50,55,45,turmeric,Urea
25,Red,50,55,50,turmeric,Ferrous Sulphate
25,Red,55,30,20,tur,Urea
25,Red,55,30,25,tur,SSP
25,Red,55,35,20,jowar,SSP
25,Red,55,35,25,jowar,10:26:26 NPK
25,Red,55,35,30,jowar,Urea
25,Red,55,55,40,turmeric,White Potash
25,Red,55,55,45,turmeric,Urea
25,Red,55,55,50,turmeric,Ferrous Sulphate
25,Red,60,30,20,tur,Urea
25,Red,60,30,25,tur,SSP
25,Red,60,35,20,jowar,SSP
25,Red,60,35,25,jowar,10:26:26 NPK
25,Red,60,35,30,jowar,Urea
25,Red,60,40,40,jowar,10:26:26 NPK
25,Red,60,40,50,jowar,SSP
25,Red,60,40,50,wheat,19:19:19 NPK
25,Red,60,40,60,jowar,Urea
25,Red,60,45,50,jowar,Urea
25,Red,60,45,50,wheat,Urea
25,Red,60,45,60,jowar,10:26:26 NPK
25,Red,60,50,45,jowar,Urea
25,Red,60,50,45,wheat,19:19:19 NPK
25,Red,60,50,50,jowar,10:26:26 NPK
25,Red,60,50,50,wheat,19:19:19 NPK
25,Red,60,50,60,jowar,SSP
25,Red,60,55,40,turmeric,White Potash
25,Red,60,55,45,jowar,10:26:26 NPK
25,Red,60,55,45,turmeric,Urea
25,Red,60,55,45,wheat,Urea
25,Red,60,55,50,turmeric,Ferrous Sulphate
25,Red,60,55,60,jowar,Urea
25,Red,60,60,45,jowar,SSP
25,Red,60,60,45,jowar,Urea
25,Red,60,60,45,wheat,19:19:19 NPK
25,Red,60,60,60,jowar,10:26:26 NPK
25,Red,65,40,40,jowar,10:26:26 NPK
25,Red,65,40,50,jowar,SSP
25,Red,65,40,50,wheat,19:19:19 NPK
25,Red,65,40,60,jowar,Urea
25,Red,65,45,50,jowar,Urea
25,Red,65,45,50,wheat,Urea
25,Red,65,45,60,jowar,10:26:26 NPK
25,Red,65,50,45,jowar,Urea
25,Red,65,50,45,wheat,19:19:19 NPK
25,Red,65,50,50,jowar,10:26:26 NPK
25,Red,65,50,50,wheat,19:19:19 NPK
25,Red,65,50,60,jowar,SSP
25,Red,65,55,45,jowar,10:26:26 NPK
25,Red,65,55,45,wheat,Urea
25,Red,65,55,60,jowar,Urea
25,Red,65,60,45,jowar,SSP
25,Red,65,60,45,jowar,Urea
25,Red,65,60,45,wheat,19:19:19 NPK
25,Red,65,60,60,jowar,10:26:26 NPK
25,Red,70,40,40,jowar,10:26:26 NPK
25,Red,70,40,50,jowar,SSP
25,Red,70,40,50,wheat,19:19:19 NPK
25,Red,70,40,60,jowar,Urea
25,Red,70,45,50,jowar,Urea
25,Red,70,45,50,wheat,Urea
25,Red,70,45,60,jowar,10:26:26 NPK
25,Red,70,50,45,jowar,Urea
25,Red,70,50,45,wheat,19:19:19 NPK
25,Red,70,50,50,jowar,10:26:26 NPK
25,Red,70,50,50,wheat,19:19:19 NPK
25,Red,70,50,60,jowar,SSP
25,Red,70,55,45,jowar,10:26:26 NPK
25,Red,70,55,45,wheat,Urea
25,Red,70,55,60,jowar,Urea
25,Red,70,60,45,jowar,SSP
25,Red,70,60,45,jowar,Urea
25,Red,70,60,45,wheat,19:19:19 NPK
25,Red,70,60,60,jowar,10:26:26 NPK
25,Red,75,40,40,jowar,10:26:26 NPK
25,Red,75,40,50,jowar,SSP
25,Red,75,40,50,wheat,19:19:19 NPK
25,Red,75,40,60,jowar,Urea
25,Red,75,45,50,jowar,Urea
25,Red,75,45,50,wheat,Urea
25,Red,75,45,60,jowar,10:26:26 NPK
25,Red,75,50,45,jowar,Urea
25,Red,75,50,45,wheat,19:19:19 NPK
25,Red,75,50,50,jowar,10:26:26 NPK
25,Red,75,50,50,wheat,19:19:19 NPK
25,Red,75,50,60,jowar,SSP
25,Red,75,55,45,jowar,10:26:26 NPK
25,Red,75,55,45,wheat,Urea
25,Red,75,55,60,jowar,Urea
25,Red,75,60,45,jowar,SSP
25,Red,75,60,45,jowar,Urea
25,Red,75,60,45,wheat,19:19:19 NPK
25,Red,75,60,60,jowar,10:26:26 NPK
25,Red,80,40,40,jowar,10:26:26 NPK
25,Red,80,40,40,rice,Urea
25,Red,80,40,50,jowar,SSP
25,Red,80,40,50,wheat,19:19:19 NPK
25,Red,80,40,55,rice,50:26:26 NPK
25,Red,80,40,60,jowar,Urea
25,Red,80,40,130,grapes,Hydrated Lime
25,Red,80,45,40,rice,Urea
25,Red,80,45,50,jowar,Urea
25,Red,80,45,50,rice,50:26:26 NPK
25,Red,80,45,50,wheat,Urea
25,Red,80,45,60,jowar,10:26:26 NPK
25,Red,80,45,125,grapes,Ferrous Sulphate
25,Red,80,45,140,grapes,Ferrous Sulphate
25,Red,80,50,45,jowar,Urea
25,Red,80,50,45,wheat,19:19:19 NPK
25,Red,80,50,50,jowar,10:26:26 NPK
25,Red,80,50,50,wheat,19:19:19 NPK
25,Red,80,50,60,jowar,SSP
25,Red,80,50,60,rice,Urea
25,Red,80,50,125,grapes,10:10:10 NPK
25,Red,80,50,135,grapes,10:10:10 NPK
25,Red,80,55,45,jowar,10:26:26 NPK
25,Red,80,55,45,rice,50:26:26 NPK
25,Red,80,55,45,wheat,Urea
25,Red,80,55,55,rice,Urea
25,Red,80,55,60,jowar,Urea
25,Red,80,55,120,grapes,Hydrated Lime
25,Red,80,60,40,rice,50:26:26 NPK
25,Red,80,60,45,jowar,SSP
25,Red,80,60,45,jowar,Urea
25,Red,80,60,45,wheat,19:19:19 NPK
25,Red,80,60,60,jowar,10:26:26 NPK
25,Red,80,60,130,grapes,Ferrous Sulphate
25,Red,80,60,140,grapes,Ferrous Sulphate
25,Red,85,40,40,rice,Urea
25,Red,85,40,55,rice,50:26:26 NPK
25,Red,85,40,130,grapes,Hydrated Lime
25,Red,85,45,40,rice,Urea
25,Red,85,45,50,rice,50:26:26 NPK
25,Red,85,45,125,grapes,Ferrous Sulphate
25,Red,85,45,140,grapes,Ferrous Sulphate
25,Red,85,50,60,rice,Urea
25,Red,85,50,125,grapes,10:10:10 NPK
25,Red,85,50,135,grapes,10:10:10 NPK
25,Red,85,55,45,rice,50:26:26 NPK
25,Red,85,55,55,rice,Urea
25,Red,85,55,120,grapes,Hydrated Lime
25,Red,85,60,40,rice,50:26:26 NPK
25,Red,85,60,130,grapes,Ferrous Sulphate
25,Red,85,60,140,grapes,Ferrous Sulphate
25,Red,90,40,40,rice,Urea
25,Red,90,40,55,rice,50:26:26 NPK
25,Red,90,40,130,grapes,Hydrated Lime
25,Red,90,45,40,rice,Urea
25,Red,90,45,50,rice,50:26:26 NPK
25,Red,90,45,125,grapes,Ferrous Sulphate
25,Red,90,45,140,grapes,Ferrous Sulphate
25,Red,90,50,60,rice,Urea
25,Red,90,50,125,grapes,10:10:10 NPK
25,Red,90,50,135,grapes,10:10:10 NPK
25,Red,90,55,45,rice,50:26:26 NPK
25,Red,90,55,55,rice,Urea
25,Red,90,55,120,grapes,Hydrated Lime
25,Red,90,60,40,rice,50:26:26 NPK
25,Red,90,60,130,grapes,Ferrous Sulphate
25,Red,90,60,140,grapes,Ferrous Sulphate
25,Red,95,40,40,rice,Urea
25,Red,95,40,55,rice,50:26:26 NPK
25,Red,95,40,130,grapes,Hydrated Lime
25,Red,95,45,40,rice,Urea
25,Red,95,45,50,rice,50:26:26 NPK
25,Red,95,45,125,grapes,Ferrous Sulphate
25,Red,95,45,140,grapes,Ferrous Sulphate
25,Red,95,50,60,rice,Urea
25,Red,95,50,125,grapes,10:10:10 NPK
25,Red,95,50,135,grapes,10:10:10 NPK
25,Red,95,55,45,rice,50:26:26 NPK
25,Red,95,55,55,rice,Urea
25,Red,95,55,120,grapes,Hydrated Lime
25,Red,95,60,40,rice,50:26:26 NPK
25,Red,95,60,130,grapes,Ferrous Sulphate
25,Red,95,60,140,grapes,Ferrous Sulphate
25,Red,100,40,40,rice,Urea
25,Red,100,40,55,rice,50:26:26 NPK
25,Red,100,40,130,grapes,Hydrated Lime
25,Red,100,45,40,rice,Urea
25,Red,100,45,50,rice,50:26:26 NPK
25,Red,100,45,125,grapes,Ferrous Sulphate
25,Red,100,45,140,grapes,Ferrous Sulphate
25,Red,100,50,60,rice,Urea
25,Red,100,50,125,grapes,10:10:10 NPK
25,Red,100,50,135,grapes,10:10:10 NPK
25,Red,100,55,45,rice,50:26:26 NPK
25,Red,100,55,55,rice,Urea
25,Red,100,55,120,grapes,Hydrated Lime
25,Red,100,60,40,rice,50:26:26 NPK
25,Red,100,60,130,grapes,Ferrous Sulphate
25,Red,100,60,140,grapes,Ferrous Sulphate
25,Red,105,40,40,rice,Urea
25,Red,105,40,55,rice,50:26:26 NPK
25,Red,105,45,40,rice,Urea
25,Red,105,45,50,rice,50:26:26 NPK
25,Red,105,50,60,rice,Urea
25,Red,105,55,45,rice,50:26:26 NPK
25,Red,105,55,55,rice,Urea
25,Red,105,60,40,rice,50:26:26 NPK
25,Red,110,40,40,rice,Urea
25,Red,110,40,55,rice,50:26:26 NPK
25,Red,110,45,40,rice,Urea
25,Red,110,45,50,rice,50:26:26 NPK
25,Red,110,50,60,rice,Urea
25,Red,110,55,45,rice,50:26:26 NPK
25,Red,110,55,55,rice,Urea
25,Red,110,60,40,rice,50:26:26 NPK
25,Red,115,40,40,rice,Urea
25,Red,115,40,55,rice,50:26:26 NPK
25,Red,115,45,40,rice,Urea
25,Red,115,45,50,rice,50:26:26 NPK
25,Red,115,50,60,rice,Urea
25,Red,115,55,45,rice,50:26:26 NPK
25,Red,115,55,55,rice,Urea
25,Red,115,60,40,rice,50:26:26 NPK
25,Red,120,40,40,rice,Urea
25,Red,120,40,55,rice,50:26:26 NPK
25,Red,120,45,40,rice,Urea
25,Red,120,45,50,rice,50:26:26 NPK
25,Red,120,50,60,rice,Urea
25,Red,120,55,45,rice,50:26:26 NPK
25,Red,120,55,55,rice,Urea
25,Red,120,60,40,rice,50:26:26 NPK
25,Red,100,40,50,cotton,DAP
25,Red,100,40,65,cotton,13:32:26 NPK
25,Red,100,45,50,cotton,Magnesium Sulphate
25,Red,100,45,65,cotton,DAP
25,Red,100,50,50,cotton,13:32:26 NPK
25,Red,100,50,65,cotton,Magnesium Sulphate
25,Red,100,55,50,cotton,DAP
25,Red,100,55,65,cotton,DAP
25,Red,100,60,40,cotton,12:32:16 NPK
25,Red,100,60,50,cotton,Magnesium Sulphate
25,Red,100,60,55,cotton,DAP
25,Red,100,60,65,cotton,Magnesium Sulphate
25,Red,100,65,40,cotton,12:32:16 NPK
25,Red,100,65,55,cotton,DAP
25,Red,100,70,40,cotton,12:32:16 NPK
25,Red,100,70,55,cotton,Magnesium Sulphate
25,Red,100,75,40,cotton,DAP
25,Red,100,75,55,cotton,12:32:16 NPK
